Date Time;Temp (°C) LGR S/N: 21061889,  #21061889;RH (%) LGR S/N: 21061889,  #21061889;Coupler Detached LGR S/N: 21061889;Coupler Attached LGR S/N: 21061889;Host Connected LGR S/N: 21061889;End Of File LGR S/N: 21061889
26.04.2021 22:00:00;21.984;23.761;Logged;;;
26.04.2021 22:30:00;21.984;23.541;;;;
26.04.2021 23:00:00;21.984;23.663;;;;
26.04.2021 23:30:00;22.027;23.761;;;;
27.04.2021 00:00:00;21.984;23.761;;;;
27.04.2021 00:30:00;22.027;24.005;;;;
27.04.2021 01:00:00;21.941;23.810;;;;
27.04.2021 01:30:00;21.941;23.810;;;;
27.04.2021 02:00:00;21.898;23.516;;;;
27.04.2021 02:30:00;21.898;23.614;;;;
27.04.2021 03:00:00;21.855;23.443;;;;
27.04.2021 03:30:00;21.898;23.663;;;;
27.04.2021 04:00:00;21.855;23.492;;;;
27.04.2021 04:30:00;21.769;24.567;;;;
27.04.2021 05:00:00;21.812;24.298;;;;
27.04.2021 05:30:00;21.726;24.542;;;;
27.04.2021 06:00:00;21.726;24.811;;;;
27.04.2021 06:30:00;21.726;25.104;;;;
27.04.2021 07:00:00;21.855;25.812;;;;
27.04.2021 07:30:00;21.941;25.958;;;;
27.04.2021 08:00:00;22.112;26.471;;;;
27.04.2021 08:30:00;22.241;26.227;;;;
27.04.2021 09:00:00;22.327;25.788;;;;
27.04.2021 09:30:00;22.456;26.227;;;;
27.04.2021 10:00:00;22.584;26.569;;;;
27.04.2021 10:30:00;22.713;26.569;;;;
27.04.2021 11:00:00;22.842;25.958;;;;
27.04.2021 11:30:00;22.927;25.665;;;;
27.04.2021 12:00:00;23.099;25.788;;;;
27.04.2021 12:30:00;23.142;25.714;;;;
27.04.2021 13:00:00;23.142;24.347;;;;
27.04.2021 13:30:00;23.142;25.055;;;;
27.04.2021 14:00:00;23.185;25.495;;;;
27.04.2021 14:30:00;23.099;25.812;;;;
27.04.2021 15:00:00;23.056;25.885;;;;
27.04.2021 15:30:00;23.056;25.983;;;;
27.04.2021 16:00:00;22.970;26.081;;;;
27.04.2021 16:30:00;22.970;26.276;;;;
27.04.2021 17:00:00;22.885;26.325;;;;
27.04.2021 17:30:00;22.842;26.447;;;;
27.04.2021 18:00:00;22.756;26.618;;;;
27.04.2021 18:30:00;22.756;26.740;;;;
27.04.2021 19:00:00;22.713;26.960;;;;
27.04.2021 19:30:00;22.670;26.984;;;;
27.04.2021 20:00:00;22.627;27.057;;;;
27.04.2021 20:30:00;22.627;27.131;;;;
27.04.2021 21:00:00;22.584;27.106;;;;
27.04.2021 21:30:00;22.498;27.204;;;;
27.04.2021 22:00:00;22.498;27.277;;;;
27.04.2021 22:30:00;22.456;27.546;;;;
27.04.2021 23:00:00;22.456;27.546;;;;
27.04.2021 23:30:00;22.413;27.668;;;;
28.04.2021 00:00:00;22.413;27.668;;;;
28.04.2021 00:30:00;22.370;27.790;;;;
28.04.2021 01:00:00;22.370;27.888;;;;
28.04.2021 01:30:00;22.327;27.692;;;;
28.04.2021 02:00:00;22.327;27.912;;;;
28.04.2021 02:30:00;22.327;27.766;;;;
28.04.2021 03:00:00;22.327;27.570;;;;
28.04.2021 03:30:00;22.241;27.595;;;;
28.04.2021 04:00:00;22.241;27.692;;;;
28.04.2021 04:30:00;22.284;27.692;;;;
28.04.2021 05:00:00;22.241;27.546;;;;
28.04.2021 05:30:00;22.327;28.132;;;;
28.04.2021 06:00:00;22.284;28.718;;;;
28.04.2021 06:30:00;22.327;28.816;;;;
28.04.2021 07:00:00;22.370;29.109;;;;
28.04.2021 07:30:00;22.541;29.670;;;;
28.04.2021 08:00:00;22.670;29.988;;;;
28.04.2021 08:30:00;22.713;29.841;;;;
28.04.2021 09:00:00;22.927;29.841;;;;
28.04.2021 09:30:00;23.099;30.110;;;;
28.04.2021 10:00:00;23.271;30.281;;;;
28.04.2021 10:30:00;23.356;29.597;;;;
28.04.2021 11:00:00;23.485;29.231;;;;
28.04.2021 11:30:00;23.528;29.328;;;;
28.04.2021 12:00:00;23.700;29.499;;;;
28.04.2021 12:30:00;23.743;29.231;;;;
28.04.2021 13:00:00;23.785;29.328;;;;
28.04.2021 13:30:00;23.743;29.304;;;;
28.04.2021 14:00:00;23.657;29.328;;;;
28.04.2021 14:30:00;23.485;29.792;;;;
28.04.2021 15:00:00;23.099;29.963;;;;
28.04.2021 15:30:00;23.228;29.866;;;;
28.04.2021 16:00:00;23.228;29.939;;;;
28.04.2021 16:30:00;23.185;30.012;;;;
28.04.2021 17:00:00;23.142;30.110;;;;
28.04.2021 17:30:00;23.099;30.110;;;;
28.04.2021 18:00:00;23.013;30.183;;;;
28.04.2021 18:30:00;22.970;30.208;;;;
28.04.2021 19:00:00;22.885;30.305;;;;
28.04.2021 19:30:00;22.927;30.672;;;;
28.04.2021 20:00:00;22.927;30.501;;;;
28.04.2021 20:30:00;22.885;30.354;;;;
28.04.2021 21:00:00;22.842;30.623;;;;
28.04.2021 21:30:00;22.799;30.598;;;;
28.04.2021 22:00:00;22.799;30.842;;;;
28.04.2021 22:30:00;22.713;30.818;;;;
28.04.2021 23:00:00;22.713;30.549;;;;
28.04.2021 23:30:00;22.756;30.452;;;;
29.04.2021 00:00:00;22.756;30.452;;;;
29.04.2021 00:30:00;22.670;30.452;;;;
29.04.2021 01:00:00;22.756;30.305;;;;
29.04.2021 01:30:00;22.670;30.501;;;;
29.04.2021 02:00:00;22.670;30.452;;;;
29.04.2021 02:30:00;22.713;30.574;;;;
29.04.2021 03:00:00;22.670;30.574;;;;
29.04.2021 03:30:00;22.670;31.013;;;;
29.04.2021 04:00:00;22.670;30.867;;;;
29.04.2021 04:30:00;22.627;30.965;;;;
29.04.2021 05:00:00;22.670;31.160;;;;
29.04.2021 05:30:00;22.670;31.331;;;;
