Date Time;Temp (°C) LGR S/N: 21061739,  #21061739;RH (%) LGR S/N: 21061739,  #21061739;Coupler Detached LGR S/N: 21061739;Coupler Attached LGR S/N: 21061739;Host Connected LGR S/N: 21061739;End Of File LGR S/N: 21061739
15.04.2021 08:00:00;22.198;28.742;Logged;;;
15.04.2021 08:30:00;22.198;28.889;;;;
15.04.2021 09:00:00;22.241;28.938;;;;
15.04.2021 09:30:00;22.241;29.035;;;;
15.04.2021 10:00:00;22.284;29.158;;;;
15.04.2021 10:30:00;22.284;29.133;;;;
15.04.2021 11:00:00;22.370;29.084;;;;
15.04.2021 11:30:00;22.327;28.938;;;;
15.04.2021 12:00:00;22.327;28.987;;;;
15.04.2021 12:30:00;22.327;29.060;;;;
15.04.2021 13:00:00;22.241;28.376;;;;
15.04.2021 13:30:00;22.241;28.694;;;;
15.04.2021 14:00:00;22.327;28.816;;;;
15.04.2021 14:30:00;22.284;28.889;;;;
15.04.2021 15:00:00;22.327;28.962;;;;
15.04.2021 15:30:00;22.327;28.962;;;;
15.04.2021 16:00:00;22.370;29.109;;;;
15.04.2021 16:30:00;22.370;29.109;;;;
15.04.2021 17:00:00;22.370;29.328;;;;
15.04.2021 17:30:00;22.370;29.377;;;;
15.04.2021 18:00:00;22.370;29.548;;;;
15.04.2021 18:30:00;22.370;29.573;;;;
15.04.2021 19:00:00;22.370;29.670;;;;
15.04.2021 19:30:00;22.327;29.695;;;;
15.04.2021 20:00:00;22.370;29.670;;;;
15.04.2021 20:30:00;22.327;29.695;;;;
15.04.2021 21:00:00;22.327;29.792;;;;
15.04.2021 21:30:00;22.284;29.695;;;;
15.04.2021 22:00:00;22.284;29.744;;;;
15.04.2021 22:30:00;22.284;29.695;;;;
15.04.2021 23:00:00;22.284;29.768;;;;
15.04.2021 23:30:00;22.198;29.744;;;;
16.04.2021 00:00:00;22.241;29.695;;;;
16.04.2021 00:30:00;22.241;29.719;;;;
16.04.2021 01:00:00;22.241;29.768;;;;
16.04.2021 01:30:00;22.198;29.695;;;;
16.04.2021 02:00:00;22.241;29.768;;;;
