Date Time;Temp (°C) LGR S/N: 20024371,  #20024371;RH (%) LGR S/N: 20024371,  #20024371;Coupler Detached LGR S/N: 20024371;Coupler Attached LGR S/N: 20024371;Host Connected LGR S/N: 20024371;End Of File LGR S/N: 20024371
15.04.2021 08:00:00;22.106;32.198;Logged;;;
15.04.2021 08:30:00;22.130;32.600;;;;
15.04.2021 09:00:00;22.178;32.337;;;;
15.04.2021 09:30:00;22.202;32.539;;;;
15.04.2021 10:00:00;22.250;32.377;;;;
15.04.2021 10:30:00;22.250;32.277;;;;
15.04.2021 11:00:00;22.274;32.012;;;;
15.04.2021 11:30:00;22.274;31.812;;;;
15.04.2021 12:00:00;22.274;31.912;;;;
15.04.2021 12:30:00;22.274;31.946;;;;
15.04.2021 13:00:00;22.202;31.004;;;;
15.04.2021 13:30:00;22.202;31.505;;;;
15.04.2021 14:00:00;22.226;31.674;;;;
15.04.2021 14:30:00;22.274;31.812;;;;
15.04.2021 15:00:00;22.298;31.747;;;;
15.04.2021 15:30:00;22.298;31.881;;;;
15.04.2021 16:00:00;22.321;31.883;;;;
15.04.2021 16:30:00;22.321;32.083;;;;
15.04.2021 17:00:00;22.321;32.050;;;;
15.04.2021 17:30:00;22.321;32.217;;;;
15.04.2021 18:00:00;22.321;32.217;;;;
15.04.2021 18:30:00;22.321;32.284;;;;
15.04.2021 19:00:00;22.321;32.317;;;;
15.04.2021 19:30:00;22.321;32.350;;;;
15.04.2021 20:00:00;22.298;32.348;;;;
15.04.2021 20:30:00;22.298;32.415;;;;
15.04.2021 21:00:00;22.274;32.413;;;;
15.04.2021 21:30:00;22.274;32.413;;;;
15.04.2021 22:00:00;22.274;32.479;;;;
15.04.2021 22:30:00;22.250;32.444;;;;
15.04.2021 23:00:00;22.226;32.475;;;;
15.04.2021 23:30:00;22.226;32.475;;;;
16.04.2021 00:00:00;22.226;32.475;;;;
16.04.2021 00:30:00;22.226;32.475;;;;
16.04.2021 01:00:00;22.202;32.506;;;;
16.04.2021 01:30:00;22.202;32.473;;;;
16.04.2021 02:00:00;22.202;32.539;;;;
16.04.2021 02:30:00;22.202;32.473;;;;
16.04.2021 03:00:00;22.178;32.504;;;;
16.04.2021 03:30:00;22.178;32.471;;;;
