Date Time;Temp (°C) LGR S/N: 21061738,  #21061738;RH (%) LGR S/N: 21061738,  #21061738;Coupler Detached LGR S/N: 21061738;Coupler Attached LGR S/N: 21061738;Host Connected LGR S/N: 21061738;End Of File LGR S/N: 21061738
15.04.2021 08:00:00;22.155;28.669;Logged;;;
15.04.2021 08:30:00;22.198;28.742;;;;
15.04.2021 09:00:00;22.241;28.791;;;;
15.04.2021 09:30:00;22.327;28.864;;;;
15.04.2021 10:00:00;22.327;28.962;;;;
15.04.2021 10:30:00;22.327;29.035;;;;
15.04.2021 11:00:00;22.327;28.987;;;;
15.04.2021 11:30:00;22.284;28.791;;;;
15.04.2021 12:00:00;22.241;28.864;;;;
15.04.2021 12:30:00;22.327;28.889;;;;
15.04.2021 13:00:00;22.241;28.230;;;;
15.04.2021 13:30:00;22.241;28.620;;;;
15.04.2021 14:00:00;22.284;28.669;;;;
15.04.2021 14:30:00;22.284;28.767;;;;
15.04.2021 15:00:00;22.327;28.864;;;;
15.04.2021 15:30:00;22.327;28.938;;;;
15.04.2021 16:00:00;22.284;28.987;;;;
15.04.2021 16:30:00;22.327;29.133;;;;
15.04.2021 17:00:00;22.327;29.304;;;;
15.04.2021 17:30:00;22.327;29.377;;;;
15.04.2021 18:00:00;22.284;29.451;;;;
15.04.2021 18:30:00;22.284;29.475;;;;
15.04.2021 19:00:00;22.284;29.573;;;;
15.04.2021 19:30:00;22.241;29.597;;;;
15.04.2021 20:00:00;22.241;29.597;;;;
15.04.2021 20:30:00;22.241;29.621;;;;
15.04.2021 21:00:00;22.198;29.621;;;;
15.04.2021 21:30:00;22.198;29.621;;;;
15.04.2021 22:00:00;22.198;29.695;;;;
15.04.2021 22:30:00;22.241;29.670;;;;
15.04.2021 23:00:00;22.155;29.695;;;;
15.04.2021 23:30:00;22.155;29.744;;;;
16.04.2021 00:00:00;22.155;29.695;;;;
16.04.2021 00:30:00;22.155;29.695;;;;
16.04.2021 01:00:00;22.155;29.719;;;;
16.04.2021 01:30:00;22.155;29.695;;;;
16.04.2021 02:00:00;22.155;29.744;;;;
16.04.2021 02:30:00;22.155;29.695;;;;
16.04.2021 03:00:00;22.155;29.695;;;;
16.04.2021 03:30:00;22.155;29.646;;;;
16.04.2021 04:00:00;22.112;29.670;;;;
16.04.2021 04:30:00;22.155;29.670;;;;
16.04.2021 05:00:00;22.155;29.695;;;;
16.04.2021 05:30:00;22.112;29.744;;;;
16.04.2021 06:00:00;22.112;29.744;;;;
16.04.2021 06:30:00;22.112;29.768;;;;
16.04.2021 07:00:00;22.155;29.792;;;;
16.04.2021 07:30:00;22.198;29.841;;;;
16.04.2021 08:00:00;22.198;29.841;;;;
16.04.2021 08:30:00;22.155;29.988;;;;
16.04.2021 09:00:00;22.155;30.085;;;;
16.04.2021 09:30:00;22.241;30.256;;;;
16.04.2021 10:00:00;22.284;30.403;;;;
16.04.2021 10:30:00;22.198;30.183;;;;
16.04.2021 11:00:00;22.241;30.427;;;;
16.04.2021 11:30:00;22.327;30.476;;;;
16.04.2021 12:00:00;22.284;30.208;;;;
16.04.2021 12:30:00;22.327;30.525;;;;
16.04.2021 13:00:00;22.370;30.549;;;;
16.04.2021 13:30:00;22.413;30.672;;;;
16.04.2021 14:00:00;22.370;30.818;;;;
16.04.2021 14:30:00;22.370;30.916;;;;
16.04.2021 15:00:00;22.370;30.965;;;;
16.04.2021 15:30:00;22.413;31.013;;;;
16.04.2021 16:00:00;22.370;31.013;;;;
16.04.2021 16:30:00;22.370;30.989;;;;
16.04.2021 17:00:00;22.370;30.989;;;;
16.04.2021 17:30:00;22.327;30.891;;;;
16.04.2021 18:00:00;22.327;30.818;;;;
16.04.2021 18:30:00;22.327;30.720;;;;
16.04.2021 19:00:00;22.327;30.696;;;;
16.04.2021 19:30:00;22.284;30.623;;;;
16.04.2021 20:00:00;22.284;30.623;;;;
16.04.2021 20:30:00;22.284;30.452;;;;
16.04.2021 21:00:00;22.241;30.427;;;;
16.04.2021 21:30:00;22.241;30.354;;;;
16.04.2021 22:00:00;22.241;30.354;;;;
16.04.2021 22:30:00;22.241;30.256;;;;
16.04.2021 23:00:00;22.241;30.256;;;;
16.04.2021 23:30:00;22.241;30.183;;;;
17.04.2021 00:00:00;22.198;30.134;;;;
17.04.2021 00:30:00;22.198;30.085;;;;
17.04.2021 01:00:00;22.198;30.012;;;;
17.04.2021 01:30:00;22.155;30.012;;;;
17.04.2021 02:00:00;22.198;30.012;;;;
17.04.2021 02:30:00;22.155;30.012;;;;
17.04.2021 03:00:00;22.198;29.915;;;;
17.04.2021 03:30:00;22.112;29.963;;;;
17.04.2021 04:00:00;22.198;29.963;;;;
17.04.2021 04:30:00;22.198;29.963;;;;
17.04.2021 05:00:00;22.155;29.963;;;;
17.04.2021 05:30:00;22.112;30.110;;;;
17.04.2021 06:00:00;22.198;30.110;;;;
17.04.2021 06:30:00;22.198;30.183;;;;
17.04.2021 07:00:00;22.198;30.183;;;;
17.04.2021 07:30:00;22.241;30.183;;;;
17.04.2021 08:00:00;22.198;30.232;;;;
17.04.2021 08:30:00;22.241;30.305;;;;
17.04.2021 09:00:00;22.241;30.354;;;;
17.04.2021 09:30:00;22.284;30.379;;;;
17.04.2021 10:00:00;22.284;30.403;;;;
17.04.2021 10:30:00;22.284;30.427;;;;
17.04.2021 11:00:00;22.284;30.452;;;;
17.04.2021 11:30:00;22.327;30.476;;;;
17.04.2021 12:00:00;22.284;30.525;;;;
17.04.2021 12:30:00;22.327;30.525;;;;
17.04.2021 13:00:00;22.284;30.476;;;;
17.04.2021 13:30:00;22.327;30.525;;;;
17.04.2021 14:00:00;22.284;30.501;;;;
17.04.2021 14:30:00;22.284;30.549;;;;
17.04.2021 15:00:00;22.327;30.525;;;;
17.04.2021 15:30:00;22.284;30.574;;;;
17.04.2021 16:00:00;22.284;30.525;;;;
17.04.2021 16:30:00;22.284;30.476;;;;
17.04.2021 17:00:00;22.284;30.501;;;;
17.04.2021 17:30:00;22.284;30.525;;;;
17.04.2021 18:00:00;22.241;30.476;;;;
17.04.2021 18:30:00;22.284;30.452;;;;
17.04.2021 19:00:00;22.284;30.476;;;;
17.04.2021 19:30:00;22.198;30.501;;;;
17.04.2021 20:00:00;22.284;30.525;;;;
17.04.2021 20:30:00;22.241;30.427;;;;
17.04.2021 21:00:00;22.284;30.476;;;;
17.04.2021 21:30:00;22.241;30.427;;;;
17.04.2021 22:00:00;22.198;30.427;;;;
17.04.2021 22:30:00;22.198;30.379;;;;
17.04.2021 23:00:00;22.198;30.379;;;;
17.04.2021 23:30:00;22.198;30.354;;;;
18.04.2021 00:00:00;22.241;30.427;;;;
18.04.2021 00:30:00;22.198;30.354;;;;
18.04.2021 01:00:00;22.155;30.354;;;;
18.04.2021 01:30:00;22.198;30.330;;;;
18.04.2021 02:00:00;22.198;30.354;;;;
18.04.2021 02:30:00;22.155;30.281;;;;
18.04.2021 03:00:00;22.112;30.330;;;;
18.04.2021 03:30:00;22.198;30.232;;;;
18.04.2021 04:00:00;22.198;30.281;;;;
18.04.2021 04:30:00;22.112;30.281;;;;
18.04.2021 05:00:00;22.198;30.281;;;;
18.04.2021 05:30:00;22.198;30.256;;;;
18.04.2021 06:00:00;22.155;30.379;;;;
18.04.2021 06:30:00;22.155;30.330;;;;
18.04.2021 07:00:00;22.198;30.354;;;;
18.04.2021 07:30:00;22.241;30.427;;;;
18.04.2021 08:00:00;22.241;30.476;;;;
18.04.2021 08:30:00;22.413;30.574;;;;
18.04.2021 09:00:00;22.370;30.598;;;;
18.04.2021 09:30:00;22.413;30.672;;;;
18.04.2021 10:00:00;22.413;30.720;;;;
18.04.2021 10:30:00;22.456;30.794;;;;
18.04.2021 11:00:00;22.456;30.916;;;;
18.04.2021 11:30:00;22.498;30.867;;;;
18.04.2021 12:00:00;22.541;30.965;;;;
18.04.2021 12:30:00;22.541;31.013;;;;
18.04.2021 13:00:00;22.456;31.062;;;;
18.04.2021 13:30:00;22.456;31.111;;;;
18.04.2021 14:00:00;22.498;31.111;;;;
18.04.2021 14:30:00;22.498;31.160;;;;
18.04.2021 15:00:00;22.498;31.209;;;;
18.04.2021 15:30:00;22.541;31.209;;;;
18.04.2021 16:00:00;22.541;31.282;;;;
18.04.2021 16:30:00;22.498;31.184;;;;
18.04.2021 17:00:00;22.456;31.233;;;;
18.04.2021 17:30:00;22.413;31.282;;;;
